0.00000 , 3.62888,

0.00000 , 3.71140,

0.00000 , 3.53829,

0.00000 , 3.52904,

0.00000 , 3.52670,

0.00000 , 3.52848,

0.00000 , 3.53420,

0.00000 , 3.52620,

0.00000 , 3.51172,

0.00000 , 3.52704,

0.00000 , 3.53951,

0.00000 , 3.53769,

0.00000 , 3.51832,

0.00000 , 3.52742,

0.00000 , 3.52909,

0.00000 , 3.51562,

0.00000 , 3.52838,

0.00000 , 3.54454,

0.00000 , 3.52149,

0.00000 , 3.52578,

0.00000 , 3.52769,

0.00000 , 3.52385,

0.00000 , 3.51859,

0.00000 , 3.53796,

0.00000 , 3.57055,

0.00000 , 3.52256,

0.00000 , 3.52554,

0.00000 , 3.55466,

0.00000 , 3.54680,

0.00000 , 3.54152,

0.00000 , 3.58276,

0.00000 , 3.49795,

0.00000 , 3.69835,

0.00000 , 3.70167,

0.00000 , 3.55422,

0.00000 , 3.62098,

0.00000 , 3.47856,

0.00000 , 3.49008,

0.00000 , 3.48114,

0.00000 , 3.48888,

0.00000 , 3.48699,

0.00000 , 3.48726,

0.00000 , 3.47638,

0.00000 , 3.49491,

0.00000 , 3.48856,

0.00000 , 3.51462,

0.00000 , 3.48730,

0.00000 , 3.48739,

0.00000 , 3.48467,

0.00000 , 3.47915,

