-8.84807 , 4.20723,

-8.89184 , 4.30178,

-8.70077 , 4.22612,

-8.94662 , 4.23513,

-8.68173 , 4.26555,

-8.07215 , 4.23823,

-8.86092 , 4.21258,

-8.44926 , 4.29305,

-9.17876 , 4.26274,

-8.65476 , 4.21204,

-8.93023 , 4.23356,

-8.76471 , 4.23105,

-8.89156 , 4.18192,

-8.53797 , 4.27311,

-8.01065 , 4.21524,

-8.58705 , 4.26375,

-9.00970 , 4.21877,

-8.59470 , 4.25132,

-8.94511 , 4.27971,

-8.19253 , 4.22694,

-8.79142 , 4.25790,

-8.80482 , 4.26409,

-9.07408 , 4.51201,

-7.62261 , 4.31464,

-9.00866 , 4.29823,

-8.12267 , 4.30627,

-8.46857 , 4.24661,

-8.61380 , 4.24856,

-8.19328 , 4.20172,

-8.73188 , 4.23721,

-8.49124 , 4.24699,

-8.26254 , 4.26600,

-8.29520 , 4.43963,

-8.75515 , 4.48292,

-8.33007 , 4.38991,

-8.77751 , 4.53883,

-8.41752 , 4.33468,

-8.13545 , 4.75735,

-8.83458 , 4.55661,

-8.03119 , 4.68596,

-8.45233 , 4.65011,

-9.04762 , 4.29314,

-8.99338 , 4.33034,

-8.80114 , 4.30074,

-8.49608 , 4.30743,

-9.00510 , 4.30319,

-9.19150 , 4.25833,

-8.82653 , 4.30655,

-9.08280 , 4.29998,

-8.69799 , 4.26503,

