0.00000 , 2.82528,

0.00000 , 2.63869,

0.00002 , 2.82660,

0.00000 , 2.68043,

1.23708 , 2.66156,

1.23849 , 2.65597,

0.99741 , 2.65100,

2.47841 , 2.65926,

1.23847 , 2.68576,

0.00000 , 2.67764,

1.37884 , 2.64993,

1.23836 , 2.66913,

4.92448 , 2.64410,

1.23791 , 2.66069,

0.00000 , 2.66824,

0.99608 , 2.65956,

6.08081 , 2.65565,

1.54545 , 2.65012,

1.24021 , 2.64682,

1.53336 , 2.66051,

0.00000 , 2.62931,

2.47548 , 2.71144,

1.56153 , 2.66203,

0.00000 , 2.67293,

1.23691 , 2.69099,

0.00000 , 2.63143,

0.00000 , 2.63315,

0.00000 , 2.63118,

0.00000 , 2.64959,

0.00000 , 2.62479,

2.24157 , 2.65064,

0.00000 , 2.62500,

1.47405 , 2.65764,

2.65364 , 2.70011,

0.00000 , 2.64352,

1.23799 , 2.65071,

1.22914 , 2.65330,

1.23679 , 2.64955,

2.24221 , 2.66456,

0.00000 , 2.64587,

0.00000 , 2.69680,

0.00000 , 2.64421,

1.60873 , 2.64989,

0.00025 , 2.65722,

2.47761 , 2.67691,

0.00000 , 2.66219,

0.00000 , 2.63564,

3.46459 , 2.71770,

0.00000 , 2.64922,

1.52441 , 2.66556,

