2.51465 , 5.16068,

4.47363 , 5.27967,

1.71881 , 5.59777,

8.47076 , 6.91783,

3.72274 , 7.02364,

2.54872 , 6.95884,

7.40615 , 6.81862,

1.27759 , 6.83310,

4.11615 , 6.82350,

0.02598 , 6.84092,

0.00257 , 7.11406,

3.82885 , 6.84562,

7.25384 , 6.79700,

7.09386 , 6.81504,

9.47237 , 6.80245,

4.83858 , 7.10088,

6.41696 , 6.99477,

4.57620 , 6.78136,

3.91991 , 6.78795,

12.29853 , 6.79212,

7.61584 , 6.84038,

2.25209 , 6.76786,

11.69173 , 6.78420,

2.26125 , 6.86287,

2.50362 , 6.75896,

7.99730 , 6.78195,

1.25874 , 6.76861,

2.27888 , 6.83782,

3.73573 , 6.86706,

9.91774 , 6.77195,

3.57035 , 6.78665,

0.00382 , 6.75847,

8.26760 , 6.78062,

2.26972 , 6.83550,

1.51888 , 6.80661,

5.26460 , 6.78212,

6.02802 , 7.01276,

4.53738 , 7.82052,

4.88165 , 7.18855,

6.01180 , 7.07332,

2.35068 , 6.97056,

0.00043 , 6.78742,

9.11195 , 6.83221,

2.27919 , 6.98997,

8.88835 , 6.79892,

2.40450 , 6.78367,

5.14029 , 6.80984,

1.01834 , 6.82761,

9.04105 , 6.87459,

5.68297 , 6.85045,

4.27538 , 6.80590,

11.28485 , 6.85642,

4.66839 , 6.82724,

